Timestamp	Sample	Block	Cover
1645731297145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645731298147	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731299146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731300146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645731301147	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645731302145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645731303147	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645731304145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731305146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731306146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731307144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731308147	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731309147	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731310146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645731311146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731312144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731313145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645731314145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731315146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731316146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731317146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645731318145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731319146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731320145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731321145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731322145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731323147	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645731324146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731325145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731326147	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645731327144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731328146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731329147	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731330145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731331154	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731332146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731333146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731334144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731335144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731336144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645731337144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731338144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731339144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731340144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731341144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731342144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645731343145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731344146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645731345145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645731346143	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645731347145	60.0,60.0,60.0,60.0,60.0,60.0	60.5,60.6,60.4,60.4,60.7,60.4	105.0
1645731348146	60.8,60.8,60.7,60.7,60.8,60.8	64.5,64.7,64.2,64.2,64.8,64.4	104.9
1645731349144	62.6,62.8,62.5,62.4,62.7,62.6	69.1,69.3,68.8,68.6,69.3,69.0	104.9
1645731350146	65.2,65.3,64.9,64.8,65.3,65.1	72.3,72.5,72.2,72.1,72.3,72.2	104.9
1645731351145	67.7,67.7,67.6,67.5,67.7,67.6	74.3,74.3,74.3,74.3,74.1,74.2	104.9
1645731352145	69.8,70.0,69.8,69.8,69.8,69.8	75.6,75.7,75.7,75.8,75.6,75.6	104.8
1645731353145	71.9,71.9,71.8,71.8,71.8,71.7	76.9,77.0,77.0,77.1,76.9,76.9	104.9
1645731354145	73.6,73.7,73.6,73.6,73.6,73.6	78.3,78.4,78.3,78.5,78.4,78.3	104.9
1645731355145	75.2,75.3,75.2,75.3,75.2,75.2	79.8,79.9,79.8,79.9,79.8,79.8	105.0
1645731356145	76.9,76.9,76.9,76.9,76.9,76.8	81.2,81.3,81.3,81.4,81.3,81.2	105.0
1645731357145	78.4,78.5,78.4,78.5,78.4,78.4	82.7,82.8,82.8,82.8,82.7,82.7	104.9
1645731358145	79.9,80.0,79.9,80.0,79.9,79.9	84.1,84.2,84.1,84.2,84.1,84.1	105.0
1645731359145	81.4,81.5,81.4,81.5,81.5,81.4	85.5,85.6,85.6,85.7,85.6,85.5	105.0
1645731360144	82.9,83.0,83.0,83.0,82.9,82.8	87.0,87.0,87.0,87.1,87.0,87.0	104.9
1645731361145	84.3,84.5,84.4,84.5,84.4,84.3	88.4,88.5,88.4,88.5,88.4,88.4	105.1
1645731362145	85.8,85.9,85.8,85.9,85.9,85.8	89.7,89.9,89.8,89.8,89.8,89.8	105.0
1645731363145	87.2,87.3,87.3,87.3,87.3,87.2	91.2,91.2,91.2,91.2,91.2,91.1	105.1
1645731364145	88.6,88.7,88.7,88.7,88.7,88.7	92.6,92.6,92.6,92.7,92.6,92.6	105.0
1645731365145	90.0,90.1,90.0,90.1,90.1,90.0	94.0,94.0,94.0,94.1,94.0,93.9	105.0
1645731366146	91.5,91.5,91.5,91.5,91.5,91.4	95.4,95.5,95.4,95.5,95.4,95.4	105.0
1645731367145	92.8,92.9,92.9,92.9,92.9,92.9	96.3,96.4,96.4,96.5,96.3,96.3	105.1
1645731368150	94.0,94.0,94.0,94.1,94.0,94.0	96.6,96.7,96.6,96.7,96.6,96.6	105.0
1645731369147	94.7,94.8,94.7,94.8,94.7,94.7	96.1,96.1,96.1,96.2,96.0,96.1	105.1
1645731370145	95.0,95.1,95.1,95.1,95.0,95.1	95.5,95.6,95.6,95.6,95.5,95.5	104.9
1645731371145	95.1,95.2,95.1,95.2,95.1,95.1	95.0,95.2,95.1,95.1,95.1,95.1	105.0
1645731372146	95.0,95.1,95.1,95.1,95.0,95.0	94.8,94.9,94.8,94.9,94.9,94.8	105.0
1645731373145	95.0,95.0,95.0,95.0,95.0,95.0	94.9,94.9,94.9,94.9,95.0,94.9	105.0
1645731374145	95.0,95.0,95.0,95.0,95.0,95.0	95.1,95.1,95.1,95.1,95.1,95.1	105.0
1645731375146	95.0,95.1,95.0,95.1,95.0,95.0	95.1,95.1,95.1,95.1,95.1,95.1	105.1
1645731376145	95.0,95.1,95.1,95.1,95.0,95.0	95.0,95.0,95.0,95.1,95.0,95.1	105.0
1645731377145	95.0,95.1,95.0,95.1,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.0
1645731378145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.0
1645731379145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.1
1645731380145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.1,95.0,95.0	105.1
1645731381145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.1
1645731382145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.1
1645731383145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.1
1645731384145	94.9,94.9,95.0,94.9,94.9,94.9	94.1,93.9,94.1,94.1,93.8,93.9	105.0
1645731385145	94.3,94.2,94.4,94.3,94.2,94.3	91.1,90.8,91.2,91.1,90.6,91.0	105.1
1645731386145	93.0,92.9,93.0,93.0,92.8,92.9	87.9,87.5,88.1,87.9,87.2,87.8	105.1
1645731387145	91.1,90.9,91.3,91.2,90.7,91.1	84.5,84.1,84.8,84.6,83.6,84.4	105.0
1645731388145	88.9,88.6,89.0,88.9,88.4,88.8	81.1,81.2,81.6,81.3,81.0,81.2	105.0
1645731389145	86.3,86.4,86.6,86.4,86.2,86.4	79.5,80.2,79.9,79.9,80.2,79.7	105.0
1645731390145	84.4,84.5,84.6,84.5,84.4,84.4	78.9,79.3,79.0,79.1,79.5,78.9	105.1
1645731391145	82.7,82.9,82.9,82.9,82.8,82.8	77.7,77.5,77.6,77.7,77.4,77.6	105.1
1645731392145	81.0,81.0,81.1,81.1,80.9,81.0	75.1,74.9,75.1,75.1,75.1,75.2	105.1
1645731393145	79.1,79.1,79.1,79.1,79.2,79.1	73.6,73.7,73.5,73.7,74.2,73.7	105.1
1645731394146	77.4,77.5,77.5,77.6,77.6,77.5	72.6,72.7,72.5,72.6,72.6,72.5	105.1
1645731395145	75.9,76.0,75.9,75.9,76.0,75.8	70.4,70.7,70.4,70.5,70.4,70.4	105.0
1645731396144	74.0,74.2,74.1,74.2,74.1,74.1	68.2,68.6,68.3,68.4,68.3,68.3	105.1
1645731397145	72.3,72.5,72.3,72.3,72.4,72.3	66.9,66.6,66.6,66.8,67.1,66.4	105.1
1645731398145	70.7,70.7,70.7,70.7,70.8,70.6	65.2,65.2,65.8,65.2,65.4,65.4	105.1
1645731399145	69.0,69.1,69.2,69.0,69.0,69.0	63.7,64.3,64.3,63.9,63.6,64.2	105.0
1645731400145	67.3,67.6,67.7,67.4,67.4,67.6	62.1,62.8,62.9,62.4,62.0,62.8	105.0
1645731401145	65.7,66.2,66.2,65.9,65.8,66.0	60.6,61.5,61.6,61.0,60.8,61.4	105.0
1645731402145	64.2,64.8,64.8,64.4,64.2,64.7	59.6,60.4,60.5,59.8,59.4,60.3	105.1
1645731403145	62.8,63.4,63.5,63.0,62.9,63.3	59.4,59.4,59.4,59.5,59.3,59.3	105.1
1645731404145	61.8,62.3,62.3,62.0,61.7,62.2	58.4,59.2,59.2,58.6,58.3,59.1	105.1
1645731405144	60.9,61.3,61.3,61.0,60.9,61.2	58.6,58.6,58.6,58.6,59.0,58.5	105.1
1645731406145	60.3,60.7,60.7,60.5,60.5,60.6	59.4,59.2,59.2,59.4,59.8,59.2	105.1
1645731407145	60.2,60.4,60.4,60.3,60.4,60.3	60.0,59.9,59.9,60.1,60.3,59.8	105.0
1645731408146	60.2,60.3,60.3,60.3,60.4,60.3	60.3,60.4,60.3,60.4,60.3,60.3	105.0
1645731409145	60.2,60.3,60.3,60.3,60.3,60.3	60.3,60.3,60.4,60.3,60.2,60.3	105.1
1645731410145	60.2,60.3,60.3,60.3,60.3,60.3	60.1,60.1,60.1,60.1,60.1,60.2	105.0
1645731411145	60.2,60.2,60.2,60.2,60.2,60.2	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645731412145	60.1,60.2,60.2,60.1,60.1,60.2	60.0,60.0,59.9,60.0,60.0,60.0	105.1
1645731413145	60.1,60.1,60.1,60.1,60.1,60.1	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731414145	60.1,60.1,60.1,60.1,60.1,60.1	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731415145	60.0,60.1,60.1,60.1,60.1,60.1	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731416145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731417145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731418145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731419145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731420145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731421145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645731422145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731423145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645731424145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645731425144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731426146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731427146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731428145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645731429145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731430145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731431145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731432145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731433145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731434145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645731435145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731436145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645731437145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731438145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731439144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731440145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731441145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645731442145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645731443145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731444145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645731445145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645731446146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731447147	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645731448145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645731449146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731450162	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731451146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645731452145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731453145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731454143	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731455143	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731456143	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731457143	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731458143	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645731459143	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645731460144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645731461143	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731462144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645731463146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645731464145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645731465146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645731466145	60.0,60.0,60.0,60.0,60.0,60.0	60.3,60.3,60.3,60.2,60.3,60.2	104.9
1645731467145	60.7,60.6,60.6,60.6,60.7,60.6	64.2,64.1,63.8,63.9,64.3,64.0	104.9
1645731468144	62.5,62.4,62.2,62.3,62.5,62.4	68.8,68.7,68.4,68.2,68.8,68.7	104.9
1645731469144	64.9,65.0,64.8,64.7,64.9,64.9	72.1,72.1,72.0,71.9,72.0,72.1	104.9
1645731470145	67.5,67.5,67.3,67.2,67.5,67.4	74.2,74.1,74.1,74.2,74.0,74.1	104.9
1645731471145	69.7,69.7,69.6,69.6,69.6,69.6	75.6,75.6,75.6,75.7,75.4,75.5	104.9
1645731472145	71.7,71.6,71.6,71.7,71.6,71.7	76.9,76.8,76.8,77.0,76.8,76.8	105.0
1645731473145	73.4,73.5,73.4,73.5,73.4,73.4	78.3,78.2,78.2,78.4,78.2,78.2	105.0
1645731474145	75.2,75.1,75.0,75.2,75.1,75.1	79.7,79.7,79.7,79.8,79.6,79.6	105.0
1645731475144	76.8,76.7,76.7,76.8,76.7,76.7	81.2,81.1,81.2,81.3,81.1,81.1	105.0
1645731476145	78.3,78.3,78.3,78.4,78.3,78.3	82.6,82.6,82.6,82.7,82.6,82.5	104.9
1645731477144	79.9,79.8,79.8,79.9,79.8,79.8	84.1,84.0,84.0,84.2,84.0,84.0	105.0
1645731478145	81.4,81.3,81.4,81.5,81.3,81.2	85.5,85.4,85.4,85.6,85.5,85.4	104.9
1645731479145	82.8,82.8,82.8,82.9,82.7,82.8	86.9,86.9,86.9,87.0,86.8,86.8	105.0
1645731480146	84.2,84.3,84.2,84.3,84.3,84.2	88.3,88.3,88.2,88.4,88.3,88.2	105.0
1645731481145	85.7,85.7,85.7,85.8,85.7,85.6	89.7,89.7,89.7,89.7,89.7,89.6	105.0
1645731482145	87.1,87.1,87.1,87.2,87.1,87.1	91.1,91.1,91.0,91.1,91.1,91.1	105.0
1645731483145	88.5,88.6,88.5,88.6,88.5,88.5	92.5,92.5,92.4,92.5,92.4,92.5	105.0
1645731484145	90.0,90.0,89.9,90.1,89.9,89.9	93.9,93.9,93.8,93.9,93.9,93.9	105.1
1645731485145	91.4,91.4,91.4,91.4,91.3,91.4	95.4,95.3,95.3,95.3,95.3,95.3	104.9
1645731486145	92.8,92.8,92.8,92.9,92.8,92.7	96.3,96.3,96.4,96.4,96.3,96.3	105.1
1645731487145	93.9,93.9,94.0,94.0,93.9,93.9	96.6,96.7,96.7,96.7,96.7,96.7	105.0
1645731488146	94.7,94.7,94.7,94.8,94.7,94.7	96.1,96.2,96.2,96.2,96.1,96.2	105.1
1645731489145	95.0,95.1,95.1,95.1,95.0,95.0	95.5,95.6,95.5,95.6,95.5,95.6	105.1
1645731490145	95.1,95.1,95.1,95.2,95.1,95.1	95.0,95.2,95.1,95.2,95.1,95.1	105.0
1645731491145	95.0,95.1,95.1,95.1,95.0,95.0	94.8,94.9,94.8,94.9,94.9,94.8	105.0
1645731492145	95.0,95.0,95.0,95.1,95.0,95.0	94.9,94.9,94.9,94.9,95.0,94.9	105.0
1645731493145	95.0,95.0,95.0,95.0,95.0,95.0	95.1,95.1,95.1,95.1,95.1,95.1	105.0
1645731494161	95.0,95.1,95.0,95.1,95.0,95.0	95.1,95.1,95.1,95.1,95.1,95.1	105.0
1645731495146	95.0,95.1,95.1,95.1,95.0,95.0	95.1,95.1,95.0,95.1,95.0,95.0	105.0
1645731496145	95.0,95.0,95.0,95.1,95.0,95.0	95.0,95.0,95.0,95.1,95.0,95.0	105.0
1645731497145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.0
1645731498145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.1
1645731499145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.0
1645731500145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.1,95.0,95.0	105.1
1645731501145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.0
1645731502145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.0
1645731503145	95.0,95.0,95.0,95.0,94.9,95.0	94.3,94.1,94.3,94.3,94.0,94.3	105.1
1645731504144	94.4,94.3,94.4,94.4,94.3,94.4	91.5,91.1,91.4,91.4,90.9,91.4	105.1
1645731505145	93.2,92.9,93.1,93.2,92.9,93.1	88.2,87.8,88.2,88.2,87.5,88.2	105.1
1645731506144	91.3,91.1,91.4,91.4,90.9,91.4	84.8,84.3,85.0,84.9,84.0,85.0	105.1
1645731507145	89.0,88.8,89.2,89.1,88.6,89.1	81.5,81.3,81.7,81.5,81.2,81.6	105.0
1645731508146	86.6,86.5,86.8,86.7,86.4,86.8	79.7,80.2,79.8,79.9,80.4,79.9	105.0
1645731509145	84.6,84.6,84.7,84.7,84.6,84.7	79.0,79.4,79.0,79.2,79.6,79.1	105.0
1645731510145	82.9,83.0,83.0,83.1,83.0,83.1	77.6,77.7,77.7,77.8,77.6,77.7	105.0
1645731511145	81.1,81.2,81.2,81.3,81.2,81.2	75.1,75.1,75.2,75.3,75.2,75.2	105.0
1645731512145	79.2,79.3,79.2,79.3,79.3,79.3	73.8,73.9,73.8,73.9,74.2,73.9	105.1
1645731513145	77.6,77.7,77.7,77.8,77.8,77.7	72.9,72.9,72.8,73.0,72.5,73.0	105.0
1645731514145	76.1,76.1,76.1,76.2,76.0,76.2	70.8,70.9,70.9,71.0,70.2,71.0	105.1
1645731515145	74.4,74.4,74.4,74.5,74.2,74.5	68.7,68.7,68.9,68.9,68.7,68.9	105.2
1645731516144	72.5,72.6,72.7,72.7,72.5,72.8	66.7,66.7,67.0,66.9,67.3,66.9	105.0
1645731517144	70.8,70.8,70.9,70.9,70.9,70.9	65.6,65.5,65.2,65.2,65.4,65.3	105.0
1645731518145	69.2,69.2,69.1,69.2,69.2,69.2	64.0,64.1,63.4,63.9,63.6,63.9	105.0
1645731519145	67.6,67.6,67.4,67.6,67.5,67.6	62.3,62.5,62.1,62.4,62.2,62.2	105.0
1645731520146	66.0,66.0,65.8,66.0,65.9,65.9	60.7,61.0,60.6,60.9,60.8,60.7	105.1
1645731521146	64.3,64.5,64.1,64.4,64.3,64.3	59.4,59.6,59.3,59.5,59.5,59.5	105.0
1645731522145	63.0,63.1,62.8,63.0,63.0,63.0	59.3,59.4,59.2,59.3,59.4,59.4	105.1
1645731523145	61.8,61.9,61.7,61.9,61.9,61.8	58.1,58.4,58.3,58.3,58.3,58.3	105.1
1645731524148	60.9,60.9,60.8,60.9,60.9,60.9	58.6,58.5,58.9,58.6,58.8,58.7	105.0
1645731525145	60.4,60.4,60.4,60.4,60.5,60.4	59.4,59.3,59.6,59.5,59.6,59.4	105.0
1645731526145	60.2,60.2,60.3,60.3,60.3,60.2	60.0,60.0,60.3,60.2,60.2,60.1	105.1
1645731527145	60.2,60.2,60.3,60.3,60.3,60.2	60.4,60.4,60.4,60.4,60.3,60.4	104.9
1645731528145	60.2,60.2,60.3,60.3,60.3,60.3	60.3,60.3,60.2,60.3,60.2,60.3	104.9
1645731529145	60.2,60.2,60.3,60.3,60.3,60.2	60.1,60.1,60.0,60.0,60.1,60.1	105.0
1645731530145	60.2,60.2,60.2,60.2,60.2,60.2	59.9,60.0,60.0,60.0,60.0,60.0	105.0
1645731531145	60.1,60.1,60.1,60.1,60.1,60.1	60.0,60.0,59.9,60.0,60.0,60.0	105.0
1645731532145	60.1,60.1,60.1,60.1,60.1,60.1	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731533145	60.0,60.1,60.1,60.1,60.1,60.1	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645731534145	60.0,60.0,60.0,60.1,60.1,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731535145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731536145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645731537145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
